date,session_key,position,meeting_key,driver_number
2025-02-26T13:57:37.142000+00:00,9683,14,1253,81
2025-02-26T14:01:14.743000+00:00,9683,12,1253,7
2025-02-26T14:01:14.743000+00:00,9683,13,1253,14
2025-02-26T14:01:14.743000+00:00,9683,11,1253,44
2025-02-26T14:01:14.743000+00:00,9683,10,1253,55
2025-02-26T15:13:51.298000+00:00,9683,13,1253,6
2025-02-26T15:13:51.298000+00:00,9683,14,1253,14
2025-02-26T15:13:51.298000+00:00,9683,17,1253,18
2025-02-26T15:13:51.298000+00:00,9683,16,1253,27
2025-02-26T15:13:51.298000+00:00,9683,15,1253,81
2025-02-26T15:13:57.842000+00:00,9683,18,1253,5
2025-02-26T15:13:57.842000+00:00,9683,19,1253,31
2025-02-26T15:13:57.842000+00:00,9683,20,1253,87
2025-02-26T15:14:04.654000+00:00,9683,4,1253,1
2025-02-26T15:14:04.654000+00:00,9683,5,1253,10
2025-02-26T15:14:04.654000+00:00,9683,6,1253,12
2025-02-26T15:14:27.807000+00:00,9683,7,1253,12
2025-02-26T15:14:27.807000+00:00,9683,10,1253,22
2025-02-26T15:14:27.807000+00:00,9683,9,1253,23
2025-02-26T15:14:27.807000+00:00,9683,8,1253,30
2025-02-26T15:14:27.807000+00:00,9683,6,1253,55
2025-02-26T15:19:53.453000+00:00,9683,11,1253,6
2025-02-26T15:19:53.453000+00:00,9683,13,1253,7
2025-02-26T15:19:53.453000+00:00,9683,12,1253,44
2025-02-26T15:35:49.977000+00:00,9683,1,1253,4
2025-02-26T15:35:49.977000+00:00,9683,2,1253,16
2025-02-26T15:35:49.977000+00:00,9683,3,1253,63
2025-02-26T15:37:17.609000+00:00,9683,6,1253,10
2025-02-26T15:37:17.609000+00:00,9683,5,1253,55
2025-02-26T16:03:34.257000+00:00,9683,2,1253,1
2025-02-26T16:03:34.257000+00:00,9683,3,1253,16
2025-02-26T16:03:34.257000+00:00,9683,4,1253,63
2025-02-26T16:05:11.391000+00:00,9683,3,1253,1
2025-02-26T16:05:11.391000+00:00,9683,4,1253,16
2025-02-26T16:05:11.391000+00:00,9683,2,1253,63
2025-02-26T16:31:54.621000+00:00,9683,15,1253,18
2025-02-26T16:31:54.621000+00:00,9683,17,1253,27
2025-02-26T16:31:54.621000+00:00,9683,16,1253,81
2025-02-26T16:35:04.947000+00:00,9683,17,1253,5
2025-02-26T16:35:04.947000+00:00,9683,18,1253,27
2025-02-26T16:50:32.987000+00:00,9683,12,1253,5
2025-02-26T16:50:32.987000+00:00,9683,14,1253,7
2025-02-26T16:50:32.987000+00:00,9683,15,1253,14
2025-02-26T16:50:32.987000+00:00,9683,16,1253,18
2025-02-26T16:50:32.987000+00:00,9683,13,1253,44
2025-02-26T16:50:32.987000+00:00,9683,17,1253,81
2025-02-27T06:45:04.279000+00:00,9684,1,1253,4
2025-02-27T06:45:04.279000+00:00,9684,2,1253,5
2025-02-27T06:45:04.279000+00:00,9684,3,1253,6
2025-02-27T06:45:04.279000+00:00,9684,4,1253,7
2025-02-27T06:45:04.279000+00:00,9684,5,1253,10
2025-02-27T06:45:04.279000+00:00,9684,6,1253,12
2025-02-27T06:45:04.279000+00:00,9684,7,1253,14
2025-02-27T06:45:04.279000+00:00,9684,8,1253,16
2025-02-27T06:45:04.279000+00:00,9684,9,1253,18
2025-02-27T06:45:04.279000+00:00,9684,10,1253,22
2025-02-27T06:45:04.279000+00:00,9684,11,1253,27
2025-02-27T06:45:04.279000+00:00,9684,12,1253,30
2025-02-27T06:45:04.279000+00:00,9684,13,1253,31
2025-02-27T06:45:04.279000+00:00,9684,14,1253,44
2025-02-27T06:45:04.279000+00:00,9684,15,1253,55
2025-02-27T06:45:04.279000+00:00,9684,16,1253,63
2025-02-27T06:45:04.279000+00:00,9684,17,1253,81
2025-02-27T06:45:04.279000+00:00,9684,18,1253,87
2025-02-27T07:00:03.119000+00:00,9684,2,1253,4
2025-02-27T07:00:03.119000+00:00,9684,3,1253,5
2025-02-27T07:00:03.119000+00:00,9684,4,1253,6
2025-02-27T07:00:03.119000+00:00,9684,5,1253,7
2025-02-27T07:00:03.119000+00:00,9684,6,1253,10
2025-02-27T07:00:03.119000+00:00,9684,7,1253,12
2025-02-27T07:00:03.119000+00:00,9684,8,1253,14
2025-02-27T07:00:03.119000+00:00,9684,9,1253,16
2025-02-27T07:00:03.119000+00:00,9684,10,1253,18
2025-02-27T07:00:03.119000+00:00,9684,11,1253,22
2025-02-27T07:00:03.119000+00:00,9684,1,1253,27
2025-02-27T07:00:07.073000+00:00,9684,3,1253,4
2025-02-27T07:00:07.073000+00:00,9684,4,1253,5
2025-02-27T07:00:07.073000+00:00,9684,5,1253,6
2025-02-27T07:00:07.073000+00:00,9684,6,1253,7
2025-02-27T07:00:07.073000+00:00,9684,7,1253,10
2025-02-27T07:00:07.073000+00:00,9684,8,1253,12
2025-02-27T07:00:07.073000+00:00,9684,9,1253,14
2025-02-27T07:00:07.073000+00:00,9684,10,1253,16
2025-02-27T07:00:07.073000+00:00,9684,11,1253,18
2025-02-27T07:00:07.073000+00:00,9684,12,1253,22
2025-02-27T07:00:07.073000+00:00,9684,13,1253,30
2025-02-27T07:00:07.073000+00:00,9684,14,1253,31
2025-02-27T07:00:07.073000+00:00,9684,15,1253,44
2025-02-27T07:00:07.073000+00:00,9684,16,1253,55
2025-02-27T07:00:07.073000+00:00,9684,2,1253,63
2025-02-27T07:01:06.777000+00:00,9684,4,1253,4
2025-02-27T07:01:06.777000+00:00,9684,5,1253,5
2025-02-27T07:01:06.777000+00:00,9684,6,1253,6
2025-02-27T07:01:06.777000+00:00,9684,7,1253,7
2025-02-27T07:01:06.777000+00:00,9684,3,1253,10
2025-02-27T07:02:02.250000+00:00,9684,5,1253,4
2025-02-27T07:02:02.250000+00:00,9684,6,1253,5
2025-02-27T07:02:02.250000+00:00,9684,7,1253,6
2025-02-27T07:02:02.250000+00:00,9684,8,1253,7
2025-02-27T07:02:02.250000+00:00,9684,9,1253,12
2025-02-27T07:02:02.250000+00:00,9684,4,1253,14
2025-02-27T07:02:25.952000+00:00,9684,6,1253,4
2025-02-27T07:02:25.952000+00:00,9684,7,1253,5
2025-02-27T07:02:25.952000+00:00,9684,8,1253,6
2025-02-27T07:02:25.952000+00:00,9684,9,1253,7
2025-02-27T07:02:25.952000+00:00,9684,10,1253,12
2025-02-27T07:02:25.952000+00:00,9684,11,1253,16
2025-02-27T07:02:25.952000+00:00,9684,12,1253,18
2025-02-27T07:02:25.952000+00:00,9684,13,1253,22
2025-02-27T07:02:25.952000+00:00,9684,14,1253,30
2025-02-27T07:02:25.952000+00:00,9684,15,1253,31
2025-02-27T07:02:25.952000+00:00,9684,16,1253,44
2025-02-27T07:02:25.952000+00:00,9684,17,1253,55
2025-02-27T07:02:25.952000+00:00,9684,5,1253,81
2025-02-27T07:03:39.112000+00:00,9684,2,1253,27
2025-02-27T07:03:39.112000+00:00,9684,1,1253,63
2025-02-27T07:04:07.471000+00:00,9684,7,1253,4
2025-02-27T07:04:07.471000+00:00,9684,8,1253,5
2025-02-27T07:04:07.471000+00:00,9684,9,1253,6
2025-02-27T07:04:07.471000+00:00,9684,10,1253,7
2025-02-27T07:04:07.471000+00:00,9684,11,1253,12
2025-02-27T07:04:07.471000+00:00,9684,12,1253,16
2025-02-27T07:04:07.471000+00:00,9684,13,1253,18
2025-02-27T07:04:07.471000+00:00,9684,14,1253,22
2025-02-27T07:04:07.471000+00:00,9684,15,1253,30
2025-02-27T07:04:07.471000+00:00,9684,6,1253,31
2025-02-27T07:04:17.569000+00:00,9684,8,1253,4
2025-02-27T07:04:17.569000+00:00,9684,9,1253,5
2025-02-27T07:04:17.569000+00:00,9684,10,1253,6
2025-02-27T07:04:17.569000+00:00,9684,11,1253,7
2025-02-27T07:04:17.569000+00:00,9684,12,1253,12
2025-02-27T07:04:17.569000+00:00,9684,13,1253,16
2025-02-27T07:04:17.569000+00:00,9684,14,1253,18
2025-02-27T07:04:17.569000+00:00,9684,15,1253,22
2025-02-27T07:04:17.569000+00:00,9684,7,1253,30
2025-02-27T07:05:09.218000+00:00,9684,1,1253,27
2025-02-27T07:05:09.218000+00:00,9684,2,1253,63
2025-02-27T07:05:14.346000+00:00,9684,2,1253,27
2025-02-27T07:05:14.346000+00:00,9684,1,1253,63
2025-02-27T07:05:53.456000+00:00,9684,9,1253,4
2025-02-27T07:05:53.456000+00:00,9684,10,1253,5
2025-02-27T07:05:53.456000+00:00,9684,11,1253,6
2025-02-27T07:05:53.456000+00:00,9684,12,1253,7
2025-02-27T07:05:53.456000+00:00,9684,13,1253,12
2025-02-27T07:05:53.456000+00:00,9684,14,1253,16
2025-02-27T07:05:53.456000+00:00,9684,15,1253,18
2025-02-27T07:05:53.456000+00:00,9684,16,1253,22
2025-02-27T07:05:53.456000+00:00,9684,8,1253,44
2025-02-27T07:06:22.787000+00:00,9684,10,1253,4
2025-02-27T07:06:22.787000+00:00,9684,11,1253,5
2025-02-27T07:06:22.787000+00:00,9684,12,1253,6
2025-02-27T07:06:22.787000+00:00,9684,13,1253,7
2025-02-27T07:06:22.787000+00:00,9684,14,1253,12
2025-02-27T07:06:22.787000+00:00,9684,15,1253,16
2025-02-27T07:06:22.787000+00:00,9684,16,1253,18
2025-02-27T07:06:22.787000+00:00,9684,9,1253,22
2025-02-27T07:07:09.499000+00:00,9684,11,1253,4
2025-02-27T07:07:09.499000+00:00,9684,12,1253,5
2025-02-27T07:07:09.499000+00:00,9684,13,1253,6
2025-02-27T07:07:09.499000+00:00,9684,14,1253,7
2025-02-27T07:07:09.499000+00:00,9684,15,1253,12
2025-02-27T07:07:09.499000+00:00,9684,16,1253,16
2025-02-27T07:07:09.499000+00:00,9684,17,1253,18
2025-02-27T07:07:09.499000+00:00,9684,10,1253,55
2025-02-27T07:07:49.155000+00:00,9684,4,1253,10
2025-02-27T07:07:49.155000+00:00,9684,5,1253,14
2025-02-27T07:07:49.155000+00:00,9684,3,1253,31
2025-02-27T07:07:49.155000+00:00,9684,6,1253,81
2025-02-27T07:07:52.852000+00:00,9684,5,1253,10
2025-02-27T07:07:52.852000+00:00,9684,6,1253,14
2025-02-27T07:07:52.852000+00:00,9684,3,1253,30
2025-02-27T07:07:52.852000+00:00,9684,4,1253,31
2025-02-27T07:07:52.852000+00:00,9684,7,1253,81
2025-02-27T07:09:42.141000+00:00,9684,6,1253,10
2025-02-27T07:09:42.141000+00:00,9684,7,1253,14
2025-02-27T07:09:42.141000+00:00,9684,5,1253,44
2025-02-27T07:09:42.141000+00:00,9684,8,1253,81
2025-02-27T07:09:56.181000+00:00,9684,7,1253,10
2025-02-27T07:09:56.181000+00:00,9684,8,1253,14
2025-02-27T07:09:56.181000+00:00,9684,4,1253,22
2025-02-27T07:09:56.181000+00:00,9684,5,1253,31
2025-02-27T07:09:56.181000+00:00,9684,6,1253,44
2025-02-27T07:09:56.181000+00:00,9684,9,1253,81
2025-02-27T07:11:16.533000+00:00,9684,5,1253,22
2025-02-27T07:11:16.533000+00:00,9684,3,1253,27
2025-02-27T07:11:16.533000+00:00,9684,4,1253,30
2025-02-27T07:11:16.533000+00:00,9684,6,1253,31
2025-02-27T07:11:16.533000+00:00,9684,2,1253,44
2025-02-27T07:12:50.173000+00:00,9684,1,1253,44
2025-02-27T07:12:50.173000+00:00,9684,2,1253,63
2025-02-27T07:13:34.173000+00:00,9684,6,1253,22
2025-02-27T07:13:34.173000+00:00,9684,5,1253,30
2025-02-27T07:13:34.173000+00:00,9684,4,1253,31
2025-02-27T07:26:47.959000+00:00,9684,2,1253,44
2025-02-27T07:26:47.959000+00:00,9684,1,1253,63
2025-02-27T07:27:08.393000+00:00,9684,4,1253,27
2025-02-27T07:27:08.393000+00:00,9684,2,1253,30
2025-02-27T07:27:08.393000+00:00,9684,5,1253,31
2025-02-27T07:27:08.393000+00:00,9684,3,1253,44
2025-02-27T07:27:31.196000+00:00,9684,5,1253,27
2025-02-27T07:27:31.196000+00:00,9684,4,1253,31
2025-02-27T07:29:29.571000+00:00,9684,8,1253,10
2025-02-27T07:29:29.571000+00:00,9684,4,1253,14
2025-02-27T07:29:29.571000+00:00,9684,7,1253,22
2025-02-27T07:29:29.571000+00:00,9684,6,1253,27
2025-02-27T07:29:29.571000+00:00,9684,5,1253,31
2025-02-27T07:43:58.946000+00:00,9684,3,1253,10
2025-02-27T07:43:58.946000+00:00,9684,5,1253,14
2025-02-27T07:43:58.946000+00:00,9684,8,1253,22
2025-02-27T07:43:58.946000+00:00,9684,7,1253,27
2025-02-27T07:43:58.946000+00:00,9684,6,1253,31
2025-02-27T07:43:58.946000+00:00,9684,4,1253,44
2025-02-27T07:46:04.935000+00:00,9684,4,1253,10
2025-02-27T07:46:04.935000+00:00,9684,3,1253,30
2025-02-27T07:46:04.935000+00:00,9684,1,1253,44
2025-02-27T07:46:04.935000+00:00,9684,2,1253,63
2025-02-27T07:50:11.226000+00:00,9684,3,1253,10
2025-02-27T07:50:11.226000+00:00,9684,4,1253,30
2025-02-27T07:50:45.045000+00:00,9684,4,1253,10
2025-02-27T07:50:45.045000+00:00,9684,6,1253,14
2025-02-27T07:50:45.045000+00:00,9684,9,1253,22
2025-02-27T07:50:45.045000+00:00,9684,8,1253,27
2025-02-27T07:50:45.045000+00:00,9684,5,1253,30
2025-02-27T07:50:45.045000+00:00,9684,7,1253,31
2025-02-27T07:50:45.045000+00:00,9684,3,1253,55
2025-02-27T07:50:45.045000+00:00,9684,10,1253,81
2025-02-27T07:52:55.511000+00:00,9684,7,1253,14
2025-02-27T07:52:55.511000+00:00,9684,6,1253,27
2025-02-27T07:52:55.511000+00:00,9684,8,1253,31
2025-02-27T07:54:38.001000+00:00,9684,2,1253,55
2025-02-27T07:54:38.001000+00:00,9684,3,1253,63
2025-02-27T09:22:39.610000+00:00,9684,8,1253,22
2025-02-27T09:22:39.610000+00:00,9684,9,1253,31
2025-02-27T09:24:34.007000+00:00,9684,8,1253,14
2025-02-27T09:24:34.007000+00:00,9684,9,1253,22
2025-02-27T09:24:34.007000+00:00,9684,10,1253,31
2025-02-27T09:24:34.007000+00:00,9684,7,1253,81
2025-02-27T09:30:11.900000+00:00,9684,9,1253,14
2025-02-27T09:30:11.900000+00:00,9684,8,1253,22
2025-02-27T09:34:03.973000+00:00,9684,7,1253,22
2025-02-27T09:34:03.973000+00:00,9684,8,1253,81
2025-02-27T09:50:40.463000+00:00,9684,2,1253,44
2025-02-27T09:50:40.463000+00:00,9684,3,1253,55
2025-02-27T09:50:40.463000+00:00,9684,1,1253,63
2025-02-27T09:51:03.630000+00:00,9684,1,1253,44
2025-02-27T09:51:03.630000+00:00,9684,2,1253,63
2025-02-27T09:56:42.553000+00:00,9684,8,1253,22
2025-02-27T09:56:42.553000+00:00,9684,7,1253,27
2025-02-27T09:56:42.553000+00:00,9684,6,1253,30
2025-02-27T09:56:42.553000+00:00,9684,5,1253,81
2025-02-27T09:58:33.034000+00:00,9684,7,1253,22
2025-02-27T09:58:33.034000+00:00,9684,8,1253,27
2025-02-27T10:22:34.423000+00:00,9684,6,1253,22
2025-02-27T10:22:34.423000+00:00,9684,7,1253,30
2025-02-27T10:32:56.464000+00:00,9684,5,1253,14
2025-02-27T10:32:56.464000+00:00,9684,7,1253,22
2025-02-27T10:32:56.464000+00:00,9684,9,1253,27
2025-02-27T10:32:56.464000+00:00,9684,8,1253,30
2025-02-27T10:32:56.464000+00:00,9684,6,1253,81
2025-02-27T10:39:36.399000+00:00,9684,6,1253,22
2025-02-27T10:39:36.399000+00:00,9684,7,1253,81
2025-02-27T12:03:33.074000+00:00,9684,12,1253,4
2025-02-27T12:03:33.074000+00:00,9684,13,1253,5
2025-02-27T12:03:33.074000+00:00,9684,11,1253,6
2025-02-27T12:13:18.771000+00:00,9684,13,1253,4
2025-02-27T12:13:18.771000+00:00,9684,14,1253,5
2025-02-27T12:13:18.771000+00:00,9684,15,1253,7
2025-02-27T12:13:18.771000+00:00,9684,16,1253,12
2025-02-27T12:13:18.771000+00:00,9684,12,1253,16
2025-02-27T12:13:51.367000+00:00,9684,14,1253,4
2025-02-27T12:13:51.367000+00:00,9684,15,1253,5
2025-02-27T12:13:51.367000+00:00,9684,16,1253,7
2025-02-27T12:13:51.367000+00:00,9684,17,1253,12
2025-02-27T12:13:51.367000+00:00,9684,18,1253,18
2025-02-27T12:13:51.367000+00:00,9684,13,1253,87
2025-02-27T12:14:56.928000+00:00,9684,15,1253,4
2025-02-27T12:14:56.928000+00:00,9684,16,1253,5
2025-02-27T12:14:56.928000+00:00,9684,17,1253,7
2025-02-27T12:14:56.928000+00:00,9684,14,1253,12
2025-02-27T12:16:31.620000+00:00,9684,12,1253,6
2025-02-27T12:16:31.620000+00:00,9684,8,1253,16
2025-02-27T12:16:31.620000+00:00,9684,10,1253,27
2025-02-27T12:16:31.620000+00:00,9684,9,1253,30
2025-02-27T12:16:31.620000+00:00,9684,11,1253,31
2025-02-27T12:17:07.031000+00:00,9684,13,1253,6
2025-02-27T12:17:07.031000+00:00,9684,12,1253,87
2025-02-27T12:17:17.264000+00:00,9684,16,1253,4
2025-02-27T12:17:17.264000+00:00,9684,17,1253,5
2025-02-27T12:17:17.264000+00:00,9684,15,1253,7
2025-02-27T12:18:36.438000+00:00,9684,14,1253,6
2025-02-27T12:18:36.438000+00:00,9684,13,1253,12
2025-02-27T12:20:24.094000+00:00,9684,13,1253,6
2025-02-27T12:20:24.094000+00:00,9684,14,1253,12
2025-02-27T12:20:40.674000+00:00,9684,14,1253,6
2025-02-27T12:20:40.674000+00:00,9684,11,1253,7
2025-02-27T12:20:40.674000+00:00,9684,15,1253,12
2025-02-27T12:20:40.674000+00:00,9684,12,1253,31
2025-02-27T12:20:40.674000+00:00,9684,13,1253,87
2025-02-27T12:24:11.912000+00:00,9684,6,1253,14
2025-02-27T12:24:11.912000+00:00,9684,5,1253,16
2025-02-27T12:24:11.912000+00:00,9684,7,1253,22
2025-02-27T12:24:11.912000+00:00,9684,8,1253,81
2025-02-27T12:24:40.435000+00:00,9684,15,1253,6
2025-02-27T12:24:40.435000+00:00,9684,12,1253,12
2025-02-27T12:24:40.435000+00:00,9684,13,1253,31
2025-02-27T12:24:40.435000+00:00,9684,14,1253,87
2025-02-27T12:25:11.770000+00:00,9684,14,1253,6
2025-02-27T12:25:11.770000+00:00,9684,15,1253,87
2025-02-27T12:26:52.983000+00:00,9684,2,1253,44
2025-02-27T12:26:52.983000+00:00,9684,1,1253,55
2025-02-27T12:26:52.983000+00:00,9684,3,1253,63
2025-02-27T12:30:57.264000+00:00,9684,15,1253,6
2025-02-27T12:30:57.264000+00:00,9684,14,1253,87
2025-02-27T12:33:38.938000+00:00,9684,17,1253,4
2025-02-27T12:33:38.938000+00:00,9684,16,1253,5
2025-02-27T12:36:49.044000+00:00,9684,5,1253,10
2025-02-27T12:36:49.044000+00:00,9684,4,1253,16
2025-02-27T12:36:57.816000+00:00,9684,14,1253,5
2025-02-27T12:36:57.816000+00:00,9684,16,1253,6
2025-02-27T12:36:57.816000+00:00,9684,15,1253,87
2025-02-27T12:38:29.696000+00:00,9684,18,1253,4
2025-02-27T12:38:29.696000+00:00,9684,17,1253,18
2025-02-27T12:43:05.336000+00:00,9684,5,1253,7
2025-02-27T12:43:05.336000+00:00,9684,6,1253,10
2025-02-27T12:43:05.336000+00:00,9684,7,1253,14
2025-02-27T12:43:05.336000+00:00,9684,8,1253,22
2025-02-27T12:43:05.336000+00:00,9684,11,1253,27
2025-02-27T12:43:05.336000+00:00,9684,10,1253,30
2025-02-27T12:43:05.336000+00:00,9684,9,1253,81
2025-02-27T12:44:36.235000+00:00,9684,13,1253,5
2025-02-27T12:44:36.235000+00:00,9684,14,1253,31
2025-02-27T12:47:09.708000+00:00,9684,6,1253,7
2025-02-27T12:47:09.708000+00:00,9684,7,1253,10
2025-02-27T12:47:09.708000+00:00,9684,5,1253,12
2025-02-27T12:47:09.708000+00:00,9684,8,1253,14
2025-02-27T12:47:09.708000+00:00,9684,9,1253,22
2025-02-27T12:47:09.708000+00:00,9684,12,1253,27
2025-02-27T12:47:09.708000+00:00,9684,11,1253,30
2025-02-27T12:47:09.708000+00:00,9684,10,1253,81
2025-02-27T12:58:13.727000+00:00,9684,3,1253,16
2025-02-27T12:58:13.727000+00:00,9684,4,1253,63
2025-02-27T12:59:22.238000+00:00,9684,11,1253,5
2025-02-27T12:59:22.238000+00:00,9684,13,1253,27
2025-02-27T12:59:22.238000+00:00,9684,12,1253,30
2025-02-27T12:59:31.385000+00:00,9684,14,1253,4
2025-02-27T12:59:31.385000+00:00,9684,17,1253,6
2025-02-27T12:59:31.385000+00:00,9684,18,1253,18
2025-02-27T12:59:31.385000+00:00,9684,15,1253,31
2025-02-27T12:59:31.385000+00:00,9684,16,1253,87
2025-02-27T13:12:27.847000+00:00,9684,11,1253,4
2025-02-27T13:12:27.847000+00:00,9684,12,1253,5
2025-02-27T13:12:27.847000+00:00,9684,14,1253,27
2025-02-27T13:12:27.847000+00:00,9684,13,1253,30
2025-02-27T13:17:22.193000+00:00,9684,18,1253,6
2025-02-27T13:17:22.193000+00:00,9684,15,1253,18
2025-02-27T13:17:22.193000+00:00,9684,16,1253,31
2025-02-27T13:17:22.193000+00:00,9684,17,1253,87
2025-02-27T13:50:20.855000+00:00,9684,12,1253,4
2025-02-27T13:50:20.855000+00:00,9684,13,1253,5
2025-02-27T13:50:20.855000+00:00,9684,10,1253,18
2025-02-27T13:50:20.855000+00:00,9684,15,1253,27
2025-02-27T13:50:20.855000+00:00,9684,14,1253,30
2025-02-27T13:50:20.855000+00:00,9684,11,1253,81
2025-02-27T13:53:12.455000+00:00,9684,14,1253,5
2025-02-27T13:53:12.455000+00:00,9684,13,1253,30
2025-02-27T14:03:47.390000+00:00,9684,17,1253,6
2025-02-27T14:03:47.390000+00:00,9684,18,1253,87
2025-02-27T14:10:16.546000+00:00,9684,9,1253,14
2025-02-27T14:10:16.546000+00:00,9684,8,1253,18
2025-02-27T14:10:16.546000+00:00,9684,10,1253,22
2025-02-27T14:22:05.018000+00:00,9684,13,1253,4
2025-02-27T14:22:05.018000+00:00,9684,7,1253,7
2025-02-27T14:22:05.018000+00:00,9684,8,1253,10
2025-02-27T14:22:05.018000+00:00,9684,10,1253,14
2025-02-27T14:22:05.018000+00:00,9684,9,1253,18
2025-02-27T14:22:05.018000+00:00,9684,11,1253,22
2025-02-27T14:22:05.018000+00:00,9684,6,1253,30
2025-02-27T14:22:05.018000+00:00,9684,12,1253,81
2025-02-27T14:30:07.069000+00:00,9684,8,1253,7
2025-02-27T14:30:07.069000+00:00,9684,9,1253,10
2025-02-27T14:30:07.069000+00:00,9684,6,1253,18
2025-02-27T14:30:07.069000+00:00,9684,7,1253,30
2025-02-27T14:56:22.594000+00:00,9684,15,1253,6
2025-02-27T14:56:22.594000+00:00,9684,16,1253,27
2025-02-27T14:56:22.594000+00:00,9684,17,1253,31
2025-02-27T15:00:16.038000+00:00,9684,15,1253,5
2025-02-27T15:00:16.038000+00:00,9684,14,1253,6
2025-02-27T15:26:20.942000+00:00,9684,14,1253,4
2025-02-27T15:26:20.942000+00:00,9684,10,1253,6
2025-02-27T15:26:20.942000+00:00,9684,11,1253,14
2025-02-27T15:26:20.942000+00:00,9684,12,1253,22
2025-02-27T15:26:20.942000+00:00,9684,13,1253,81
2025-02-28T06:45:01.964000+00:00,9685,1,1253,1
2025-02-28T06:45:01.964000+00:00,9685,2,1253,4
2025-02-28T06:45:01.964000+00:00,9685,3,1253,5
2025-02-28T06:45:01.964000+00:00,9685,4,1253,6
2025-02-28T06:45:01.964000+00:00,9685,5,1253,7
2025-02-28T06:45:01.964000+00:00,9685,6,1253,10
2025-02-28T06:45:01.964000+00:00,9685,7,1253,12
2025-02-28T06:45:01.964000+00:00,9685,8,1253,14
2025-02-28T06:45:01.964000+00:00,9685,9,1253,16
2025-02-28T06:45:01.964000+00:00,9685,10,1253,22
2025-02-28T06:45:01.964000+00:00,9685,11,1253,23
2025-02-28T06:45:01.964000+00:00,9685,12,1253,27
2025-02-28T06:45:01.964000+00:00,9685,13,1253,31
2025-02-28T06:45:01.964000+00:00,9685,14,1253,44
2025-02-28T06:45:01.964000+00:00,9685,15,1253,63
2025-02-28T06:45:01.964000+00:00,9685,16,1253,81
2025-02-28T06:45:01.964000+00:00,9685,17,1253,87
2025-02-28T07:00:12.632000+00:00,9685,3,1253,4
2025-02-28T07:00:12.632000+00:00,9685,4,1253,5
2025-02-28T07:00:12.632000+00:00,9685,2,1253,6
2025-02-28T07:00:20.032000+00:00,9685,4,1253,4
2025-02-28T07:00:20.032000+00:00,9685,5,1253,5
2025-02-28T07:00:20.032000+00:00,9685,6,1253,7
2025-02-28T07:00:20.032000+00:00,9685,7,1253,10
2025-02-28T07:00:20.032000+00:00,9685,8,1253,12
2025-02-28T07:00:20.032000+00:00,9685,9,1253,14
2025-02-28T07:00:20.032000+00:00,9685,10,1253,16
2025-02-28T07:00:20.032000+00:00,9685,11,1253,22
2025-02-28T07:00:20.032000+00:00,9685,12,1253,23
2025-02-28T07:00:20.032000+00:00,9685,13,1253,27
2025-02-28T07:00:20.032000+00:00,9685,14,1253,31
2025-02-28T07:00:20.032000+00:00,9685,15,1253,44
2025-02-28T07:00:20.032000+00:00,9685,16,1253,63
2025-02-28T07:00:20.032000+00:00,9685,17,1253,81
2025-02-28T07:00:20.032000+00:00,9685,3,1253,87
2025-02-28T07:00:23.061000+00:00,9685,5,1253,4
2025-02-28T07:00:23.061000+00:00,9685,4,1253,5
2025-02-28T07:00:29.134000+00:00,9685,6,1253,4
2025-02-28T07:00:29.134000+00:00,9685,5,1253,7
2025-02-28T07:00:36.842000+00:00,9685,7,1253,4
2025-02-28T07:00:36.842000+00:00,9685,8,1253,10
2025-02-28T07:00:36.842000+00:00,9685,9,1253,12
2025-02-28T07:00:36.842000+00:00,9685,10,1253,14
2025-02-28T07:00:36.842000+00:00,9685,6,1253,16
2025-02-28T07:00:51.931000+00:00,9685,8,1253,4
2025-02-28T07:00:51.931000+00:00,9685,9,1253,10
2025-02-28T07:00:51.931000+00:00,9685,10,1253,12
2025-02-28T07:00:51.931000+00:00,9685,11,1253,14
2025-02-28T07:00:51.931000+00:00,9685,12,1253,22
2025-02-28T07:00:51.931000+00:00,9685,7,1253,23
2025-02-28T07:01:02.006000+00:00,9685,9,1253,4
2025-02-28T07:01:02.006000+00:00,9685,10,1253,10
2025-02-28T07:01:02.006000+00:00,9685,11,1253,12
2025-02-28T07:01:02.006000+00:00,9685,8,1253,14
2025-02-28T07:01:52.933000+00:00,9685,10,1253,4
2025-02-28T07:01:52.933000+00:00,9685,11,1253,10
2025-02-28T07:01:52.933000+00:00,9685,9,1253,12
2025-02-28T07:03:41.708000+00:00,9685,2,1253,1
2025-02-28T07:03:41.708000+00:00,9685,3,1253,6
2025-02-28T07:03:41.708000+00:00,9685,1,1253,87
2025-02-28T07:03:56.126000+00:00,9685,3,1253,1
2025-02-28T07:03:56.126000+00:00,9685,1,1253,5
2025-02-28T07:03:56.126000+00:00,9685,4,1253,6
2025-02-28T07:03:56.126000+00:00,9685,2,1253,87
2025-02-28T07:04:20.959000+00:00,9685,4,1253,1
2025-02-28T07:04:20.959000+00:00,9685,2,1253,5
2025-02-28T07:04:20.959000+00:00,9685,5,1253,6
2025-02-28T07:04:20.959000+00:00,9685,6,1253,7
2025-02-28T07:04:20.959000+00:00,9685,1,1253,16
2025-02-28T07:04:20.959000+00:00,9685,3,1253,87
2025-02-28T07:04:59.900000+00:00,9685,3,1253,1
2025-02-28T07:04:59.900000+00:00,9685,4,1253,87
2025-02-28T07:05:19.388000+00:00,9685,4,1253,1
2025-02-28T07:05:19.388000+00:00,9685,3,1253,5
