date,session_key,driver_number,meeting_key,pit_duration,lap_number
2025-02-28T09:30:28.590000+00:00,9685,7,1253,1600.2,39
2025-02-28T09:31:29.698000+00:00,9685,16,1253,1385.7,33
2025-02-28T09:35:17.988000+00:00,9685,87,1253,1075.6,25
2025-02-28T09:37:44.873000+00:00,9685,87,1253,22.7,26
2025-02-28T09:46:33.045000+00:00,9685,6,1253,1079.4,45
2025-02-28T09:46:52.750000+00:00,9685,87,1253,39.8,31
2025-02-28T09:49:15.419000+00:00,9685,6,1253,24.3,46
2025-02-28T09:50:27.543000+00:00,9685,7,1253,501.5,45
2025-02-28T09:51:26.380000+00:00,9685,14,1253,998.3,32
2025-02-28T09:53:44.245000+00:00,9685,4,1253,405.4,43
2025-02-28T10:00:30.154000+00:00,9685,12,1253,549.3,37
2025-02-28T10:03:26.726000+00:00,9685,16,1253,919.4,43
2025-02-28T10:03:45.683000+00:00,9685,23,1253,1166.4,39
2025-02-28T10:21:03.003000+00:00,9685,12,1253,1782.0,45
2025-02-28T10:24:03.582000+00:00,9685,7,1253,1318.3,51
2025-02-28T10:24:04.400000+00:00,9685,4,1253,842.0,53
2025-02-28T10:24:05.359000+00:00,9685,12,1253,1964.5,46
2025-02-28T10:24:06.706000+00:00,9685,14,1253,1294.8,38
2025-02-28T10:24:08.219000+00:00,9685,87,1253,2275.2,47
2025-02-28T10:24:17.870000+00:00,9685,1,1253,2596.6,37
2025-02-28T10:25:06.049000+00:00,9685,5,1253,6683.3,23
2025-02-28T10:26:09.776000+00:00,9685,16,1253,2282.4,49
2025-02-28T10:28:17.840000+00:00,9685,23,1253,2638.9,45
2025-02-28T10:29:21.961000+00:00,9685,5,1253,40.2,25
2025-02-28T10:34:07.800000+00:00,9685,6,1253,2716.7,61
2025-02-28T10:36:43.894000+00:00,9685,6,1253,24.0,62
2025-02-28T10:41:19.305000+00:00,9685,12,1253,336.6,53
2025-02-28T10:43:24.325000+00:00,9685,16,1253,51.1,59
2025-02-28T10:45:41.920000+00:00,9685,14,1253,681.3,44
2025-02-28T10:46:27.397000+00:00,9685,5,1253,390.9,31
2025-02-28T10:48:41.941000+00:00,9685,16,1253,24.0,62
2025-02-28T11:26:03.357000+00:00,9685,1,1253,,1
2025-02-28T11:26:06.233000+00:00,9685,6,1253,,1
2025-02-28T11:26:06.732000+00:00,9685,87,1253,,1
2025-02-28T11:26:06.955000+00:00,9685,5,1253,,1
2025-02-28T11:26:07.214000+00:00,9685,7,1253,,1
2025-02-28T11:26:07.695000+00:00,9685,16,1253,,1
2025-02-28T11:26:08.751000+00:00,9685,23,1253,,1
2025-02-28T11:26:09.331000+00:00,9685,14,1253,,1
2025-02-28T11:26:12.549000+00:00,9685,12,1253,,1
2025-02-28T11:26:16.988000+00:00,9685,4,1253,,1
2025-02-28T11:26:19.109000+00:00,9685,7,1253,30.4,2
2025-02-28T11:26:34.423000+00:00,9685,1,1253,62.3,5
2025-02-28T11:26:35.229000+00:00,9685,12,1253,19.2,4
2025-02-28T11:26:51.068000+00:00,9685,6,1253,332.9,4
2025-02-28T11:26:53.598000+00:00,9685,14,1253,454.2,3
2025-02-28T12:00:04.788000+00:00,9685,31,1253,,1
2025-02-28T12:01:26.092000+00:00,9685,10,1253,,1
2025-02-28T12:06:38.100000+00:00,9685,31,1253,34.3,4
2025-02-28T12:07:35.628000+00:00,9685,22,1253,,1
2025-02-28T12:11:09.995000+00:00,9685,31,1253,306.1,5
2025-02-28T12:11:28.683000+00:00,9685,10,1253,,5
2025-02-28T12:11:35.248000+00:00,9685,44,1253,,1
2025-02-28T12:12:11.612000+00:00,9685,22,1253,,2
2025-02-28T12:15:59.720000+00:00,9685,63,1253,,1
2025-02-28T12:21:52.499000+00:00,9685,10,1253,314.0,8
2025-02-28T12:21:55.130000+00:00,9685,63,1253,33.5,4
2025-02-28T12:25:46.273000+00:00,9685,31,1253,332.1,10
2025-02-28T12:26:11.685000+00:00,9685,27,1253,,1
2025-02-28T12:32:18.492000+00:00,9685,18,1253,,1
2025-02-28T12:36:33.224000+00:00,9685,22,1253,872.4,8
2025-02-28T12:38:18.189000+00:00,9685,81,1253,,1
2025-02-28T12:38:49.923000+00:00,9685,22,1253,21.4,9
2025-02-28T12:39:14.876000+00:00,9685,44,1253,860.1,8
2025-02-28T12:40:12.412000+00:00,9685,23,1253,6515.2,59
2025-02-28T12:42:42.377000+00:00,9685,27,1253,450.4,6
2025-02-28T12:43:08.798000+00:00,9685,63,1253,678.6,10
2025-02-28T12:43:11.038000+00:00,9685,81,1253,90.9,3
2025-02-28T12:43:57.245000+00:00,9685,31,1253,385.7,16
2025-02-28T12:47:16.869000+00:00,9685,18,1253,570.8,4
2025-02-28T12:48:44.408000+00:00,9685,10,1253,930.7,14
2025-02-28T12:50:31.768000+00:00,9685,31,1253,33.9,19
2025-02-28T12:55:29.447000+00:00,9685,63,1253,408.3,13
2025-02-28T12:59:17.208000+00:00,9685,27,1253,536.4,10
2025-02-28T13:01:15.237000+00:00,9685,63,1253,32.2,16
2025-02-28T13:02:06.590000+00:00,9685,81,1253,466.7,9
2025-02-28T13:02:23.426000+00:00,9685,18,1253,349.5,9
2025-02-28T13:04:24.582000+00:00,9685,44,1253,913.0,13
2025-02-28T13:04:33.330000+00:00,9685,31,1253,510.8,22
2025-02-28T13:07:43.765000+00:00,9685,81,1253,27.2,12
2025-02-28T13:10:32.572000+00:00,9685,10,1253,748.2,19
2025-02-28T13:10:43.657000+00:00,9685,44,1253,29.7,16
2025-02-28T13:11:43.659000+00:00,9685,1,1253,8991.2,48
2025-02-28T13:16:35.019000+00:00,9685,23,1253,30.0,81
2025-02-28T13:22:16.849000+00:00,9685,18,1253,632.9,14
2025-02-28T13:22:26.832000+00:00,9685,44,1253,471.5,18
2025-02-28T13:23:13.031000+00:00,9685,27,1253,752.1,16
2025-02-28T13:24:25.018000+00:00,9685,22,1253,965.8,27
2025-02-28T13:26:35.023000+00:00,9685,63,1253,901.2,22
2025-02-28T13:26:40.177000+00:00,9685,22,1253,21.5,28
2025-02-28T13:27:48.680000+00:00,9685,81,1253,875.0,15
2025-02-28T13:29:18.902000+00:00,9685,1,1253,361.6,54
2025-02-28T13:30:26.181000+00:00,9685,81,1253,28.7,16
2025-02-28T13:35:28.596000+00:00,9685,31,1253,1017.3,29
2025-02-28T13:36:11.298000+00:00,9685,63,1253,257.6,25
2025-02-28T13:38:03.232000+00:00,9685,31,1253,21.5,30
2025-02-28T13:43:08.428000+00:00,9685,44,1253,770.1,22
2025-02-28T13:49:20.076000+00:00,9685,10,1253,1658.1,25
2025-02-28T13:49:53.071000+00:00,9685,18,1253,1138.9,19
2025-02-28T13:50:21.071000+00:00,9685,1,1253,933.7,57
2025-02-28T13:57:42.015000+00:00,9685,44,1253,305.6,27
2025-02-28T14:00:26.459000+00:00,9685,81,1253,33.4,34
2025-02-28T14:04:23.418000+00:00,9685,1,1253,528.8,60
2025-02-28T14:04:58.457000+00:00,9685,31,1253,43.5,46
2025-02-28T14:07:10.822000+00:00,9685,18,1253,514.3,24
2025-02-28T14:07:38.692000+00:00,9685,27,1253,1956.3,22
2025-02-28T14:10:48.458000+00:00,9685,23,1253,1609.8,98
2025-02-28T14:12:31.277000+00:00,9685,63,1253,1837.0,28
2025-02-28T14:15:13.234000+00:00,9685,63,1253,24.2,29
2025-02-28T14:16:20.984000+00:00,9685,22,1253,1219.5,46
2025-02-28T14:18:32.643000+00:00,9685,22,1253,21.2,47
2025-02-28T14:24:52.370000+00:00,9685,44,1253,1309.9,30
2025-02-28T14:27:19.938000+00:00,9685,44,1253,22.4,31
2025-02-28T14:27:46.821000+00:00,9685,23,1253,690.5,101
2025-02-28T14:30:28.784000+00:00,9685,10,1253,1129.3,39
2025-02-28T14:31:04.611000+00:00,9685,1,1253,1298.5,63
2025-02-28T14:34:20.386000+00:00,9685,81,1253,33.7,55
2025-02-28T14:36:02.831000+00:00,9685,31,1253,38.2,65
2025-02-28T14:42:30.562000+00:00,9685,23,1253,359.1,106
2025-02-28T14:46:51.872000+00:00,9685,63,1253,26.6,48
2025-02-28T14:48:47.824000+00:00,9685,27,1253,1171.0,35
2025-02-28T14:51:21.486000+00:00,9685,14,1253,14142.3,50
2025-02-28T14:51:52.115000+00:00,9685,23,1253,252.1,109
2025-02-28T14:56:37.739000+00:00,9685,14,1253,25.5,53
2025-02-28T15:01:24.965000+00:00,9685,10,1253,528.2,53
2025-02-28T15:02:08.399000+00:00,9685,1,1253,1564.8,66
2025-02-28T15:02:13.484000+00:00,9685,23,1253,183.6,113
2025-02-28T15:06:58.798000+00:00,9685,22,1253,1140.6,65
2025-02-28T15:08:27.787000+00:00,9685,81,1253,921.1,67
2025-02-28T15:09:52.508000+00:00,9685,44,1253,1373.5,43
2025-02-28T15:12:14.307000+00:00,9685,81,1253,28.6,69
2025-02-28T15:14:35.127000+00:00,9685,81,1253,30.3,70
2025-02-28T15:16:39.924000+00:00,9685,1,1253,572.7,69
2025-02-28T15:18:35.543000+00:00,9685,23,1253,666.5,116
2025-02-28T15:22:01.358000+00:00,9685,22,1253,250.8,71
2025-02-28T15:22:42.730000+00:00,9685,14,1253,495.7,64
2025-02-28T15:23:50.749000+00:00,9685,63,1253,24.4,71
2025-02-28T15:26:30.910000+00:00,9685,81,1253,275.5,74
2025-02-28T15:27:12.543000+00:00,9685,27,1253,1028.6,48
2025-02-28T15:44:32.963000+00:00,9685,31,1253,25.4,94
2025-02-28T15:46:39.511000+00:00,9685,23,1253,604.3,127
2025-02-28T15:46:44.872000+00:00,9685,31,1253,26.8,95
2025-02-28T15:46:49.782000+00:00,9685,22,1253,246.0,79
2025-02-28T15:48:00.598000+00:00,9685,14,1253,448.3,75
2025-02-28T15:48:50.710000+00:00,9685,81,1253,365.5,80
2025-02-28T15:48:54.810000+00:00,9685,1,1253,512.4,74
2025-02-28T15:49:02.291000+00:00,9685,31,1253,32.7,96
2025-02-28T15:49:59.072000+00:00,9685,63,1253,344.6,84
2025-02-28T15:52:54.806000+00:00,9685,22,1253,49.3,82
2025-02-28T15:53:18.674000+00:00,9685,10,1253,28.9,79
2025-02-28T15:54:41.883000+00:00,9685,31,1253,31.9,99
2025-02-28T15:54:53.846000+00:00,9685,22,1253,24.1,83
2025-02-28T15:55:25.495000+00:00,9685,63,1253,27.4,87
2025-02-28T15:55:40.517000+00:00,9685,10,1253,27.3,80
2025-02-28T15:56:52.223000+00:00,9685,22,1253,24.5,84
2025-02-28T15:57:05.607000+00:00,9685,31,1253,26.8,100
2025-02-28T15:57:51.249000+00:00,9685,10,1253,28.4,81
2025-02-28T15:58:09.068000+00:00,9685,14,1253,127.1,80
2025-02-28T15:58:43.445000+00:00,9685,27,1253,24.8,67
2025-02-28T15:58:52.389000+00:00,9685,22,1253,24.1,85
2025-02-28T15:59:24.430000+00:00,9685,81,1253,329.2,83
2025-02-28T15:59:26.809000+00:00,9685,31,1253,33.5,101
2025-02-27T07:00:03.247000+00:00,9684,27,1253,,1
2025-02-27T07:00:07.161000+00:00,9684,63,1253,,1
2025-02-27T07:01:06.975000+00:00,9684,10,1253,,1
2025-02-27T07:02:02.321000+00:00,9684,14,1253,,1
2025-02-27T07:02:26.126000+00:00,9684,81,1253,,1
2025-02-27T07:04:07.684000+00:00,9684,31,1253,,1
2025-02-27T07:04:17.773000+00:00,9684,30,1253,,1
2025-02-27T07:04:54.395000+00:00,9684,81,1253,30.0,2
2025-02-27T07:05:53.667000+00:00,9684,44,1253,,1
2025-02-27T07:06:22.990000+00:00,9684,22,1253,,1
2025-02-27T07:07:09.635000+00:00,9684,55,1253,,1
2025-02-27T07:10:19.224000+00:00,9684,31,1253,42.7,4
2025-02-27T07:13:25.212000+00:00,9684,10,1253,585.9,2
2025-02-27T07:21:10.068000+00:00,9684,81,1253,862.0,3
2025-02-27T07:21:48.762000+00:00,9684,22,1253,583.3,4
2025-02-27T07:23:28.129000+00:00,9684,55,1253,773.8,3
2025-02-27T07:23:31.211000+00:00,9684,63,1253,783.0,7
2025-02-27T07:23:43.007000+00:00,9684,30,1253,754.7,5
2025-02-27T07:23:47.640000+00:00,9684,44,1253,544.8,6
2025-02-27T07:24:03.756000+00:00,9684,31,1253,521.5,7
2025-02-27T07:26:07.773000+00:00,9684,14,1253,1214.7,3
2025-02-27T07:29:17.548000+00:00,9684,63,1253,31.1,10
2025-02-27T07:29:56.638000+00:00,9684,30,1253,35.5,8
2025-02-27T07:31:37.186000+00:00,9684,81,1253,514.8,4
2025-02-27T07:31:41.857000+00:00,9684,10,1253,964.5,3
2025-02-27T07:33:03.002000+00:00,9684,31,1253,22.4,12
2025-02-27T07:38:19.725000+00:00,9684,55,1253,658.4,5
2025-02-27T07:40:45.192000+00:00,9684,10,1253,435.8,4
2025-02-27T07:42:43.802000+00:00,9684,44,1253,458.2,12
2025-02-27T07:44:03.429000+00:00,9684,81,1253,620.5,5
2025-02-27T07:46:31.324000+00:00,9684,10,1253,28.1,7
2025-02-27T07:47:23.971000+00:00,9684,55,1253,334.8,7
2025-02-27T07:49:24.142000+00:00,9684,31,1253,862.1,13
2025-02-27T07:49:34.150000+00:00,9684,27,1253,2272.3,8
2025-02-27T07:59:17.391000+00:00,9684,27,1253,21.8,13
2025-02-27T08:00:01.755000+00:00,9684,63,1253,688.4,22
2025-02-27T08:04:27.937000+00:00,9684,55,1253,470.8,12
2025-02-27T08:06:18.416000+00:00,9684,81,1253,1220.0,6
2025-02-27T08:06:31.892000+00:00,9684,14,1253,1726.3,10
2025-02-27T08:08:05.792000+00:00,9684,63,1253,32.5,26
2025-02-27T08:08:58.793000+00:00,9684,22,1253,2599.6,6
2025-02-27T08:09:16.221000+00:00,9684,31,1253,22.4,25
2025-02-27T08:16:06.108000+00:00,9684,22,1253,56.2,9
2025-02-27T08:16:30.639000+00:00,9684,44,1253,1451.9,17
2025-02-27T08:40:06.730000+00:00,9684,31,1253,1728.1,26
2025-02-27T08:42:41.321000+00:00,9684,31,1253,24.1,27
2025-02-27T08:45:18.160000+00:00,9684,31,1253,23.2,28
2025-02-27T09:07:15.106000+00:00,9684,63,1253,3212.4,29
2025-02-27T09:11:37.002000+00:00,9684,27,1253,3404.2,22
2025-02-27T09:17:07.171000+00:00,9684,27,1253,22.4,25
2025-02-27T09:17:51.232000+00:00,9684,22,1253,3350.1,12
2025-02-27T09:19:31.125000+00:00,9684,27,1253,26.1,26
2025-02-27T09:19:47.901000+00:00,9684,81,1253,4179.4,8
2025-02-27T09:21:31.320000+00:00,9684,30,1253,5901.1,16
2025-02-27T09:24:40.097000+00:00,9684,10,1253,5075.9,15
2025-02-27T09:24:49.549000+00:00,9684,30,1253,27.1,17
2025-02-27T09:25:38.278000+00:00,9684,27,1253,32.5,29
2025-02-27T09:25:40.549000+00:00,9684,14,1253,4250.1,15
2025-02-27T09:25:53.585000+00:00,9684,31,1253,2302.3,29
2025-02-27T09:26:09.770000+00:00,9684,44,1253,4045.9,18
2025-02-27T09:30:02.513000+00:00,9684,55,1253,4785.1,15
2025-02-27T09:38:07.906000+00:00,9684,31,1253,418.9,32
2025-02-27T09:44:58.257000+00:00,9684,55,1253,267.0,21
2025-02-27T09:45:20.909000+00:00,9684,10,1253,434.5,23
2025-02-27T09:46:45.587000+00:00,9684,27,1253,921.8,32
2025-02-27T09:47:11.474000+00:00,9684,63,1253,1005.1,43
2025-02-27T09:47:46.973000+00:00,9684,44,1253,389.6,26
2025-02-27T09:48:11.875000+00:00,9684,31,1253,195.7,36
2025-02-27T09:51:10.510000+00:00,9684,14,1253,561.6,25
2025-02-27T09:51:31.542000+00:00,9684,10,1253,28.7,26
2025-02-27T09:53:07.906000+00:00,9684,81,1253,774.5,21
2025-02-27T09:53:16.592000+00:00,9684,63,1253,37.6,46
2025-02-27T09:54:58.329000+00:00,9684,22,1253,531.7,28
2025-02-27T09:56:19.922000+00:00,9684,27,1253,22.2,37
2025-02-27T10:01:32.414000+00:00,9684,81,1253,63.6,25
2025-02-27T10:06:20.568000+00:00,9684,55,1253,650.8,27
2025-02-27T10:09:59.576000+00:00,9684,44,1253,770.8,31
2025-02-27T10:12:51.150000+00:00,9684,31,1253,22.0,51
2025-02-27T10:19:19.800000+00:00,9684,22,1253,905.2,33
2025-02-27T10:21:04.146000+00:00,9684,63,1253,594.7,57
2025-02-27T10:22:00.097000+00:00,9684,81,1253,654.4,31
2025-02-27T10:23:48.721000+00:00,9684,27,1253,782.9,46
2025-02-27T10:24:20.340000+00:00,9684,55,1253,561.9,32
2025-02-27T10:26:58.799000+00:00,9684,31,1253,726.4,52
2025-02-27T10:29:00.568000+00:00,9684,63,1253,30.8,61
2025-02-27T10:29:30.070000+00:00,9684,81,1253,228.2,33
2025-02-27T10:29:42.924000+00:00,9684,14,1253,1327.2,35
2025-02-27T10:31:17.333000+00:00,9684,27,1253,334.4,47
2025-02-27T10:31:31.146000+00:00,9684,44,1253,751.5,36
2025-02-27T10:36:20.179000+00:00,9684,22,1253,490.0,38
2025-02-27T10:39:59.683000+00:00,9684,10,1253,2286.6,32
2025-02-27T10:41:40.723000+00:00,9684,81,1253,279.7,37
2025-02-27T10:41:58.191000+00:00,9684,27,1253,421.7,49
2025-02-27T10:42:33.358000+00:00,9684,22,1253,34.3,41
2025-02-27T10:46:23.921000+00:00,9684,55,1253,638.6,39
2025-02-27T10:46:25.276000+00:00,9684,10,1253,29.2,35
2025-02-27T10:46:42.697000+00:00,9684,14,1253,367.2,41
2025-02-27T10:48:11.573000+00:00,9684,22,1253,21.2,44
2025-02-27T10:49:24.441000+00:00,9684,81,1253,42.7,41
2025-02-27T10:50:48.813000+00:00,9684,22,1253,21.8,45
2025-02-27T10:51:32.099000+00:00,9684,27,1253,21.9,54
2025-02-27T10:52:55.714000+00:00,9684,44,1253,494.5,44
2025-02-27T10:53:11.262000+00:00,9684,22,1253,22.8,46
2025-02-27T10:53:30.775000+00:00,9684,31,1253,22.3,68
2025-02-27T10:55:13.126000+00:00,9684,63,1253,603.8,71
2025-02-27T12:03:33.265000+00:00,9684,6,1253,,1
2025-02-27T12:04:34.329000+00:00,9684,55,1253,5329.2,45
2025-02-27T12:13:19.007000+00:00,9684,16,1253,,1
2025-02-27T12:13:51.492000+00:00,9684,87,1253,,1
2025-02-27T12:14:57.116000+00:00,9684,12,1253,,1
2025-02-27T12:15:12.148000+00:00,9684,6,1253,562.0,2
2025-02-27T12:17:17.418000+00:00,9684,7,1253,,1
2025-02-27T12:19:35.527000+00:00,9684,55,1253,348.6,50
2025-02-27T12:21:05.692000+00:00,9684,12,1253,20.1,4
2025-02-27T12:21:09.675000+00:00,9684,30,1253,9406.9,29
2025-02-27T12:24:57.421000+00:00,9684,30,1253,29.2,31
2025-02-27T12:27:29.989000+00:00,9684,87,1253,333.4,6
2025-02-27T12:33:35.344000+00:00,9684,16,1253,467.1,8
2025-02-27T12:33:39.111000+00:00,9684,5,1253,,1
2025-02-27T12:37:22.528000+00:00,9684,55,1253,510.3,55
2025-02-27T12:38:29.696000+00:00,9684,18,1253,,1
2025-02-27T12:39:49.237000+00:00,9684,7,1253,463.5,9
2025-02-27T12:43:50.920000+00:00,9684,12,1253,921.6,8
2025-02-27T12:49:17.008000+00:00,9684,6,1253,944.8,13
2025-02-27T12:49:54.999000+00:00,9684,12,1253,29.2,11
2025-02-27T12:50:34.552000+00:00,9684,16,1253,462.5,13
2025-02-27T12:51:54.298000+00:00,9684,6,1253,26.8,14
2025-02-27T12:52:39.636000+00:00,9684,18,1253,643.4,3
2025-02-27T12:52:46.118000+00:00,9684,55,1253,387.8,60
2025-02-27T12:56:04.674000+00:00,9684,5,1253,579.9,8
2025-02-27T12:56:13.289000+00:00,9684,4,1253,,1
2025-02-27T12:57:20.964000+00:00,9684,30,1253,30.4,51
2025-02-27T13:00:41.627000+00:00,9684,7,1253,573.9,15
2025-02-27T13:01:11.183000+00:00,9684,12,1253,454.4,13
2025-02-27T13:05:38.120000+00:00,9684,55,1253,337.2,64
2025-02-27T13:07:24.058000+00:00,9684,5,1253,163.6,13
2025-02-27T13:09:00.416000+00:00,9684,4,1253,339.7,5
2025-02-27T13:09:19.750000+00:00,9684,16,1253,410.9,19
2025-02-27T13:11:03.794000+00:00,9684,12,1253,19.1,18
2025-02-27T13:11:55.153000+00:00,9684,87,1253,1218.8,21
2025-02-27T13:13:44.022000+00:00,9684,18,1253,1057.5,5
2025-02-27T13:15:29.298000+00:00,9684,12,1253,33.7,20
2025-02-27T13:15:49.521000+00:00,9684,7,1253,575.9,18
2025-02-27T13:20:07.171000+00:00,9684,6,1253,31.9,31
2025-02-27T13:28:29.721000+00:00,9684,12,1253,470.5,23
2025-02-27T13:28:41.572000+00:00,9684,4,1253,861.0,8
2025-02-27T13:29:15.179000+00:00,9684,7,1253,464.3,21
2025-02-27T13:30:30.463000+00:00,9684,16,1253,697.3,24
2025-02-27T13:39:49.064000+00:00,9684,5,1253,1483.4,17
2025-02-27T13:40:17.567000+00:00,9684,55,1253,1513.2,69
2025-02-27T13:41:42.905000+00:00,9684,4,1253,570.5,10
2025-02-27T13:43:33.566000+00:00,9684,12,1253,780.5,24
2025-02-27T13:43:51.329000+00:00,9684,4,1253,26.7,11
2025-02-27T13:47:08.060000+00:00,9684,18,1253,1252.5,12
2025-02-27T13:49:53.376000+00:00,9684,30,1253,833.9,75
2025-02-27T13:52:32.003000+00:00,9684,12,1253,237.4,27
2025-02-27T13:56:05.525000+00:00,9684,30,1253,29.5,78
2025-02-27T13:58:58.911000+00:00,9684,7,1253,1540.4,23
2025-02-27T14:00:37.700000+00:00,9684,6,1253,29.5,56
2025-02-27T14:04:20.400000+00:00,9684,87,1253,2067.8,32
2025-02-27T14:05:17.788000+00:00,9684,5,1253,1219.9,20
2025-02-27T14:05:59.671000+00:00,9684,55,1253,569.6,79
2025-02-27T14:06:50.950000+00:00,9684,18,1253,641.6,17
2025-02-27T14:10:19.412000+00:00,9684,16,1253,2123.8,26
2025-02-27T14:12:45.228000+00:00,9684,16,1253,23.9,27
2025-02-27T14:14:20.950000+00:00,9684,7,1253,488.3,27
2025-02-27T14:16:31.997000+00:00,9684,5,1253,453.1,22
2025-02-27T14:16:46.787000+00:00,9684,4,1253,35.3,31
2025-02-27T14:17:20.274000+00:00,9684,7,1253,29.5,28
2025-02-27T14:18:41.856000+00:00,9684,30,1253,1243.6,79
2025-02-27T14:19:00.078000+00:00,9684,5,1253,21.7,23
2025-02-27T14:22:06.107000+00:00,9684,12,1253,1425.9,30
2025-02-27T14:24:50.338000+00:00,9684,12,1253,24.8,31
2025-02-27T14:26:51.393000+00:00,9684,18,1253,512.3,23
2025-02-27T14:31:19.973000+00:00,9684,55,1253,496.5,89
2025-02-27T14:40:42.437000+00:00,9684,5,1253,25.0,36
2025-02-27T14:40:47.640000+00:00,9684,16,1253,24.7,44
2025-02-27T14:45:40.847000+00:00,9684,4,1253,34.5,49
2025-02-27T14:46:34.382000+00:00,9684,7,1253,38.2,45
2025-02-27T14:47:27.757000+00:00,9684,18,1253,702.3,28
2025-02-27T14:48:32.296000+00:00,9684,30,1253,1309.8,83
2025-02-27T14:53:05.051000+00:00,9684,6,1253,1612.2,72
2025-02-27T14:55:27.800000+00:00,9684,87,1253,1240.3,51
2025-02-27T14:56:52.748000+00:00,9684,55,1253,541.8,99
2025-02-27T14:58:04.458000+00:00,9684,12,1253,25.7,51
2025-02-27T15:06:16.141000+00:00,9684,6,1253,246.0,77
2025-02-27T15:09:38.192000+00:00,9684,16,1253,24.7,62
2025-02-27T15:11:01.383000+00:00,9684,7,1253,34.4,60
2025-02-27T15:13:27.518000+00:00,9684,5,1253,40.6,56
2025-02-27T15:15:44.277000+00:00,9684,18,1253,704.2,38
2025-02-27T15:20:32.886000+00:00,9684,30,1253,1458.2,87
2025-02-27T15:22:12.127000+00:00,9684,12,1253,25.6,66
2025-02-27T15:22:15.565000+00:00,9684,55,1253,535.5,109
2025-02-27T15:22:18.706000+00:00,9684,87,1253,341.8,64
2025-02-27T15:23:05.246000+00:00,9684,6,1253,449.5,82
2025-02-27T15:31:04.260000+00:00,9684,4,1253,859.2,69
2025-02-27T15:35:46.091000+00:00,9684,4,1253,175.0,70
2025-02-27T15:37:38.634000+00:00,9684,18,1253,317.6,48
2025-02-27T15:38:07.620000+00:00,9684,6,1253,366.8,87
2025-02-27T15:39:24.256000+00:00,9684,4,1253,24.4,72
2025-02-27T15:44:08.045000+00:00,9684,7,1253,541.0,75
2025-02-27T15:44:33.352000+00:00,9684,4,1253,214.2,73
2025-02-27T15:46:35.685000+00:00,9684,7,1253,26.1,76
2025-02-27T15:47:04.625000+00:00,9684,6,1253,242.3,90
2025-02-27T15:47:15.273000+00:00,9684,55,1253,26.2,124
2025-02-27T15:48:38.813000+00:00,9684,7,1253,24.2,77
2025-02-27T15:49:24.396000+00:00,9684,6,1253,23.9,91
2025-02-27T15:49:45.058000+00:00,9684,55,1253,25.5,125
2025-02-27T15:50:40.508000+00:00,9684,7,1253,25.6,78
2025-02-27T15:51:34.411000+00:00,9684,6,1253,24.4,92
2025-02-27T15:52:04.784000+00:00,9684,55,1253,26.3,126
2025-02-27T15:52:40.166000+00:00,9684,4,1253,290.4,75
2025-02-27T15:52:42.377000+00:00,9684,7,1253,24.0,79
2025-02-27T15:53:36.931000+00:00,9684,6,1253,24.6,93
2025-02-27T15:53:48.530000+00:00,9684,30,1253,1660.3,90
2025-02-27T15:54:32.722000+00:00,9684,55,1253,25.6,127
2025-02-27T15:54:44.115000+00:00,9684,7,1253,24.1,80
2025-03-14T05:00:24.386000+00:00,9687,5,1254,,1
2025-03-14T05:00:33.495000+00:00,9687,10,1254,,1
2025-03-14T05:00:39.186000+00:00,9687,6,1254,,1
2025-03-14T05:00:42.217000+00:00,9687,4,1254,,1
2025-03-14T05:00:42.599000+00:00,9687,22,1254,,1
2025-03-14T05:00:45.957000+00:00,9687,81,1254,,1
2025-03-14T05:00:49.225000+00:00,9687,14,1254,,1
2025-03-14T05:00:54.483000+00:00,9687,18,1254,,1
2025-03-14T05:01:00.059000+00:00,9687,1,1254,,1
2025-03-14T05:01:04.043000+00:00,9687,30,1254,,1
2025-03-14T05:01:12.726000+00:00,9687,7,1254,,1
2025-03-14T05:01:17.518000+00:00,9687,63,1254,,1
2025-03-14T05:01:24.473000+00:00,9687,12,1254,,1
2025-03-14T05:01:25.643000+00:00,9687,44,1254,,1
2025-03-14T05:01:31.771000+00:00,9687,16,1254,,1
2025-03-14T05:01:47.918000+00:00,9687,27,1254,,1
2025-03-14T05:02:22.045000+00:00,9687,31,1254,,1
2025-03-14T05:03:50.068000+00:00,9687,55,1254,,1
2025-03-14T05:04:02.518000+00:00,9687,27,1254,20.0,2
2025-03-14T05:04:13.489000+00:00,9687,23,1254,,1
2025-03-14T05:11:03.295000+00:00,9687,12,1254,13.0,6
2025-03-14T05:11:10.631000+00:00,9687,16,1254,27.0,6
2025-03-14T05:11:20.156000+00:00,9687,44,1254,33.4,6
2025-03-14T05:12:32.419000+00:00,9687,55,1254,18.7,6
2025-03-14T05:20:36.290000+00:00,9687,30,1254,402.8,8
2025-03-14T05:21:06.250000+00:00,9687,18,1254,693.4,6
2025-03-14T05:21:17.874000+00:00,9687,14,1254,737.0,6
2025-03-14T05:21:22.853000+00:00,9687,63,1254,472.4,8
2025-03-14T05:21:57.227000+00:00,9687,4,1254,396.3,9
2025-03-14T05:22:21.427000+00:00,9687,12,1254,344.5,9
2025-03-14T05:22:50.437000+00:00,9687,22,1254,695.0,7
2025-03-14T05:23:11.988000+00:00,9687,6,1254,407.4,10
2025-03-14T05:23:22.616000+00:00,9687,10,1254,510.4,9
2025-03-14T05:23:27.829000+00:00,9687,31,1254,334.2,10
